PTS_lag1,PTS_lag2,PTS_lag3,PTS_lag4,PTS_lag5,PTS_lag6,PTS_lag7,REB_lag1,REB_lag2,REB_lag3,REB_lag4,REB_lag5,REB_lag6,REB_lag7,AST_lag1,AST_lag2,AST_lag3,AST_lag4,AST_lag5,AST_lag6,AST_lag7,STL_lag1,STL_lag2,STL_lag3,STL_lag4,STL_lag5,STL_lag6,STL_lag7,BLK_lag1,BLK_lag2,BLK_lag3,BLK_lag4,BLK_lag5,BLK_lag6,BLK_lag7,TOV_lag1,TOV_lag2,TOV_lag3,TOV_lag4,TOV_lag5,TOV_lag6,TOV_lag7,FG3M_lag1,FG3M_lag2,FG3M_lag3,FG3M_lag4,FG3M_lag5,FG3M_lag6,FG3M_lag7,FG_PCT_lag1,FG_PCT_lag2,FG_PCT_lag3,FG_PCT_lag4,FG_PCT_lag5,FG_PCT_lag6,FG_PCT_lag7
18.0,15.0,17.0,28.0,17.0,18.0,26.0,10.0,11.0,10.0,20.0,14.0,6.0,14.0,2.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.4,0.571,0.722,0.5,0.889,0.75
21.0,18.0,15.0,17.0,28.0,17.0,18.0,12.0,10.0,11.0,10.0,20.0,14.0,6.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.467,0.4,0.571,0.722,0.5,0.889
14.0,21.0,18.0,15.0,17.0,28.0,17.0,13.0,12.0,10.0,11.0,10.0,20.0,14.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.4,0.571,0.722,0.5
18.0,14.0,21.0,18.0,15.0,17.0,28.0,20.0,13.0,12.0,10.0,11.0,10.0,20.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,1.0,0.467,0.4,0.571,0.722
17.0,18.0,14.0,21.0,18.0,15.0,17.0,10.0,20.0,13.0,12.0,10.0,11.0,10.0,6.0,5.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7,0.5,1.0,0.467,0.4,0.571
14.0,17.0,18.0,14.0,21.0,18.0,15.0,13.0,10.0,20.0,13.0,12.0,10.0,11.0,2.0,6.0,5.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.75,0.7,0.5,1.0,0.467,0.4
25.0,14.0,17.0,18.0,14.0,21.0,18.0,10.0,13.0,10.0,20.0,13.0,12.0,10.0,2.0,2.0,6.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.429,0.75,0.7,0.5,1.0,0.467
24.0,25.0,14.0,17.0,18.0,14.0,21.0,20.0,10.0,13.0,10.0,20.0,13.0,12.0,5.0,2.0,2.0,6.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,1.0,0.429,0.75,0.7,0.5,1.0
20.0,24.0,25.0,14.0,17.0,18.0,14.0,11.0,20.0,10.0,13.0,10.0,20.0,13.0,10.0,5.0,2.0,2.0,6.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.647,1.0,0.429,0.75,0.7,0.5
17.0,20.0,24.0,25.0,14.0,17.0,18.0,11.0,11.0,20.0,10.0,13.0,10.0,20.0,0.0,10.0,5.0,2.0,2.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.692,0.647,1.0,0.429,0.75,0.7
22.0,17.0,20.0,24.0,25.0,14.0,17.0,17.0,11.0,11.0,20.0,10.0,13.0,10.0,3.0,0.0,10.0,5.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.8,0.692,0.647,1.0,0.429,0.75
21.0,22.0,17.0,20.0,24.0,25.0,14.0,13.0,17.0,11.0,11.0,20.0,10.0,13.0,2.0,3.0,0.0,10.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.688,0.8,0.692,0.647,1.0,0.429
16.0,21.0,22.0,17.0,20.0,24.0,25.0,12.0,13.0,17.0,11.0,11.0,20.0,10.0,4.0,2.0,3.0,0.0,10.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.667,0.688,0.8,0.692,0.647,1.0
19.0,16.0,21.0,22.0,17.0,20.0,24.0,9.0,12.0,13.0,17.0,11.0,11.0,20.0,1.0,4.0,2.0,3.0,0.0,10.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.6,0.667,0.688,0.8,0.692,0.647
19.0,19.0,16.0,21.0,22.0,17.0,20.0,12.0,9.0,12.0,13.0,17.0,11.0,11.0,6.0,1.0,4.0,2.0,3.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.667,0.6,0.667,0.688,0.8,0.692
27.0,19.0,19.0,16.0,21.0,22.0,17.0,5.0,12.0,9.0,12.0,13.0,17.0,11.0,1.0,6.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.643,0.667,0.6,0.667,0.688,0.8
19.0,6.0,14.0,15.0,14.0,10.0,6.0,9.0,9.0,8.0,16.0,13.0,2.0,7.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.333,0.636,0.75,0.6,0.714,0.429
8.0,19.0,6.0,14.0,15.0,14.0,10.0,10.0,9.0,9.0,8.0,16.0,13.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.625,0.333,0.636,0.75,0.6,0.714
16.0,8.0,19.0,6.0,14.0,15.0,14.0,19.0,10.0,9.0,9.0,8.0,16.0,13.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.444,0.625,0.333,0.636,0.75,0.6
20.0,16.0,8.0,19.0,6.0,14.0,15.0,16.0,19.0,10.0,9.0,9.0,8.0,16.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.538,0.444,0.625,0.333,0.636,0.75
19.0,20.0,16.0,8.0,19.0,6.0,14.0,12.0,16.0,19.0,10.0,9.0,9.0,8.0,6.0,2.0,2.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.714,0.538,0.444,0.625,0.333,0.636
13.0,19.0,20.0,16.0,8.0,19.0,6.0,9.0,12.0,16.0,19.0,10.0,9.0,9.0,2.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.643,0.714,0.538,0.444,0.625,0.333
24.0,13.0,19.0,20.0,16.0,8.0,19.0,11.0,9.0,12.0,16.0,19.0,10.0,9.0,3.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611,0.625,0.643,0.714,0.538,0.444,0.625
10.0,24.0,13.0,19.0,20.0,16.0,8.0,8.0,11.0,9.0,12.0,16.0,19.0,10.0,4.0,3.0,2.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.611,0.625,0.643,0.714,0.538,0.444
5.0,10.0,24.0,13.0,19.0,20.0,16.0,12.0,8.0,11.0,9.0,12.0,16.0,19.0,3.0,4.0,3.0,2.0,6.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.625,0.611,0.625,0.643,0.714,0.538
14.0,5.0,10.0,24.0,13.0,19.0,20.0,10.0,12.0,8.0,11.0,9.0,12.0,16.0,4.0,3.0,4.0,3.0,2.0,6.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.167,0.625,0.611,0.625,0.643,0.714
13.0,14.0,5.0,10.0,24.0,13.0,19.0,8.0,10.0,12.0,8.0,11.0,9.0,12.0,1.0,4.0,3.0,4.0,3.0,2.0,6.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.583,0.167,0.625,0.611,0.625,0.643
25.0,13.0,14.0,5.0,10.0,24.0,13.0,18.0,8.0,10.0,12.0,8.0,11.0,9.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.462,0.583,0.167,0.625,0.611,0.625
35.0,25.0,13.0,14.0,5.0,10.0,24.0,12.0,18.0,8.0,10.0,12.0,8.0,11.0,0.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842,0.6,0.462,0.583,0.167,0.625,0.611
30.0,35.0,25.0,13.0,14.0,5.0,10.0,15.0,12.0,18.0,8.0,10.0,12.0,8.0,2.0,0.0,3.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,6.0,2.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.842,0.6,0.462,0.583,0.167,0.625
15.0,30.0,35.0,25.0,13.0,14.0,5.0,12.0,15.0,12.0,18.0,8.0,10.0,12.0,2.0,2.0,0.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,6.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.722,0.842,0.6,0.462,0.583,0.167
12.0,15.0,30.0,35.0,25.0,13.0,14.0,19.0,12.0,15.0,12.0,18.0,8.0,10.0,2.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.625,0.722,0.842,0.6,0.462,0.583
8.0,12.0,15.0,30.0,35.0,25.0,13.0,11.0,19.0,12.0,15.0,12.0,18.0,8.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.417,0.625,0.722,0.842,0.6,0.462
2.0,8.0,12.0,15.0,30.0,35.0,25.0,8.0,11.0,19.0,12.0,15.0,12.0,18.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.364,0.417,0.625,0.722,0.842,0.6
24.0,2.0,8.0,12.0,15.0,30.0,35.0,10.0,8.0,11.0,19.0,12.0,15.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.25,0.364,0.417,0.625,0.722,0.842
17.0,24.0,2.0,8.0,12.0,15.0,30.0,11.0,10.0,8.0,11.0,19.0,12.0,15.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.909,0.25,0.364,0.417,0.625,0.722
17.0,17.0,24.0,2.0,8.0,12.0,15.0,10.0,11.0,10.0,8.0,11.0,19.0,12.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.909,0.25,0.364,0.417,0.625
20.0,17.0,17.0,24.0,2.0,8.0,12.0,7.0,10.0,11.0,10.0,8.0,11.0,19.0,7.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.7,0.5,0.909,0.25,0.364,0.417
10.0,20.0,17.0,17.0,24.0,2.0,8.0,12.0,7.0,10.0,11.0,10.0,8.0,11.0,4.0,7.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.636,0.7,0.5,0.909,0.25,0.364
16.0,10.0,20.0,17.0,17.0,24.0,2.0,4.0,12.0,7.0,10.0,11.0,10.0,8.0,2.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.5,0.636,0.7,0.5,0.909,0.25
6.0,16.0,10.0,20.0,17.0,17.0,24.0,5.0,4.0,12.0,7.0,10.0,11.0,10.0,3.0,2.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.583,0.5,0.636,0.7,0.5,0.909
13.0,6.0,16.0,10.0,20.0,17.0,17.0,6.0,5.0,4.0,12.0,7.0,10.0,11.0,1.0,3.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.429,0.583,0.5,0.636,0.7,0.5
7.0,13.0,6.0,16.0,10.0,20.0,17.0,13.0,6.0,5.0,4.0,12.0,7.0,10.0,3.0,1.0,3.0,2.0,4.0,7.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.625,0.429,0.583,0.5,0.636,0.7
12.0,7.0,13.0,6.0,16.0,10.0,20.0,9.0,13.0,6.0,5.0,4.0,12.0,7.0,2.0,3.0,1.0,3.0,2.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.75,0.625,0.429,0.583,0.5,0.636
25.0,12.0,7.0,13.0,6.0,16.0,10.0,6.0,9.0,13.0,6.0,5.0,4.0,12.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.6,0.75,0.625,0.429,0.583,0.5
12.0,25.0,12.0,7.0,13.0,6.0,16.0,7.0,6.0,9.0,13.0,6.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.917,0.6,0.75,0.625,0.429,0.583
8.0,12.0,25.0,12.0,7.0,13.0,6.0,10.0,7.0,6.0,9.0,13.0,6.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.917,0.6,0.75,0.625,0.429
17.0,8.0,12.0,25.0,12.0,7.0,13.0,7.0,10.0,7.0,6.0,9.0,13.0,6.0,6.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.667,0.667,0.917,0.6,0.75,0.625
8.0,17.0,8.0,12.0,25.0,12.0,7.0,12.0,7.0,10.0,7.0,6.0,9.0,13.0,3.0,6.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.667,0.667,0.917,0.6,0.75
13.0,8.0,17.0,8.0,12.0,25.0,12.0,13.0,12.0,7.0,10.0,7.0,6.0,9.0,2.0,3.0,6.0,3.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.4,0.8,0.667,0.667,0.917,0.6
16.0,13.0,8.0,17.0,8.0,12.0,25.0,11.0,13.0,12.0,7.0,10.0,7.0,6.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.545,0.4,0.8,0.667,0.667,0.917
12.0,16.0,13.0,8.0,17.0,8.0,12.0,10.0,11.0,13.0,12.0,7.0,10.0,7.0,2.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,1.0,0.545,0.4,0.8,0.667,0.667
8.0,12.0,16.0,13.0,8.0,17.0,8.0,3.0,10.0,11.0,13.0,12.0,7.0,10.0,0.0,2.0,2.0,2.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.545,1.0,0.545,0.4,0.8,0.667
17.0,8.0,12.0,16.0,13.0,8.0,17.0,9.0,3.0,10.0,11.0,13.0,12.0,7.0,5.0,0.0,2.0,2.0,2.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.667,0.545,1.0,0.545,0.4,0.8
9.0,17.0,8.0,12.0,16.0,13.0,8.0,9.0,9.0,3.0,10.0,11.0,13.0,12.0,3.0,5.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.7,0.667,0.545,1.0,0.545,0.4
21.0,9.0,17.0,8.0,12.0,16.0,13.0,14.0,9.0,9.0,3.0,10.0,11.0,13.0,5.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.667,0.7,0.667,0.545,1.0,0.545
12.0,21.0,9.0,17.0,8.0,12.0,16.0,8.0,14.0,9.0,9.0,3.0,10.0,11.0,6.0,5.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.714,0.667,0.7,0.667,0.545,1.0
8.0,12.0,21.0,9.0,17.0,8.0,12.0,9.0,8.0,14.0,9.0,9.0,3.0,10.0,6.0,6.0,5.0,3.0,5.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.545,0.714,0.667,0.7,0.667,0.545
10.0,8.0,12.0,21.0,9.0,17.0,8.0,10.0,9.0,8.0,14.0,9.0,9.0,3.0,3.0,6.0,6.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.5,0.545,0.714,0.667,0.7,0.667
5.0,10.0,8.0,12.0,21.0,9.0,17.0,2.0,10.0,9.0,8.0,14.0,9.0,9.0,2.0,3.0,6.0,6.0,5.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.444,0.5,0.545,0.714,0.667,0.7
